isin;name;yahoo_ticker;euronext_symbol;euronext_mic;country;pea_type;pea_confidence;size_proxy;liquidity_proxy;map_status;etage0_status;score_brut;couverture;confiance;score_effectif;comite_status;execution;decision;ta_status;ta_score_6;n_sessions;last_close;mm20;mm50;mm200;rsi14;macd_hist;atr14;bb_upper;bb_lower;rvol20;perf_1m_pct;perf_3m_pct;perf_1y_pct;above_mm20;above_mm50;above_mm200;per_ttm;per_forward;per_status;per_vs_universe_pct;per_vs_sector_pct;pb;roe;roe_api;ev_ebit;fcf_yield;dette_ebitda;marge_ebit;marge_nette;croiss_ca_3y;croiss_eps_3y;fundamentals;fundamentals_status;fundamentals_source;dividend_yield_pct;payout_ratio;dividend_status;target_price;upside_pct;eps_revision_3m;news_status;sic_score;corporate_status;volatility_20d;volatility_60d;max_drawdown_1y;beta;risk_status;scenario_bear_pct;scenario_base_pct;scenario_bull_pct;asymmetry;invalidation_level;risk_opp_status;cost_gate_status;broker_pea_confirmed;data_trust_pct;coverage_pct;evidence_level;qa_status;shadow_only;ref_version;schema_version;ta_as_of;schema_as_of;asset_class;region;markets;in_cac40;in_euronext100;in_aex;in_bel20;in_amx;in_ftse_mib;in_psi;in_euronext_growth;sources;as_of_date;distribution_policy;dividend_data_status;morningstar_rating;morningstar_category;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;eligible_pea_note;data_enrichment_note;enrichment_as_of;euronext_name;euronext_link;ref_as_of;ohlcv_status;ohlcv_n_sessions;ohlcv_last;ohlcv_perf_1y;sector_bucket;per_sector_median;per_sector_n;per_universe_median;ta_source;roa;fundamentals_as_of;per_vs_sector;valuation_status;dividend_cagr_3y;consensus_dispersion;news_polarity;news_materiality;corporate_event;insider_signal;scenario_proba_bch;ter;spread_est_bps;decision_horizon;macro_vix;macro_curve_10y2y;macro_as_of;alt_data_note;consensus_rating;consensus_score;n_analysts;upgrades_30d;downgrades_30d;consensus_period;consensus_status;consensus_source;consensus;strong_buy;buy_n;hold_n;sell_n;strong_sell;consensus_score_prev;consensus_period_prev;consensus_delta;consensus_delta_label;delta_buy;delta_sell;n_analysts_prev;consensus_delta_status;consensus_delta_as_of;yf_status;per_ttm_yf;per_forward_yf;sector_yf;industry_yf;recommendation_key_yf;recommendation_mean_yf;n_analysts_yf;target_mean_yf;target_high_yf;target_low_yf;current_price_yf;average_rating_yf;consensus_score_yf;n_analysts_counts_yf;strong_buy_yf;buy_yf;hold_yf;sell_yf;strong_sell_yf;consensus_score_prev_yf;consensus_delta_yf;consensus_delta_label_yf;delta_buy_yf;delta_sell_yf;consensus_rating_yf;upside_pct_yf;yf_consensus_status;sector_yahoo;industry_yahoo;yf_consensus_as_of;per_fix_as_of;v182_ticker_market_symbol;v182_ticker_canonical_mic;v182_ticker_venue;v182_ticker_status;v182_ticker_validation_confidence_pct;v182_ticker_validation_source;v182_ticker_validation_url;v182_ticker_validation_class;v182_ticker_validation_as_of
FR0004159473;HEXAOM;ALHEX.PA;ALHEX;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HEXAOM;/en/product/equities/FR0004159473-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHEX;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0004159473-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0000038531;HF COMPANY;ALHF.PA;ALHF;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HF COMPANY;/en/product/equities/FR0000038531-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHF;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0000038531-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0012821916;HIPAY GROUP;ALHYP.PA;ALHYP;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HIPAY GROUP;/en/product/equities/FR0012821916-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHYP;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0012821916-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0010396309;HITECHPROS;ALHIT.PA;ALHIT;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HITECHPROS;/en/product/equities/FR0010396309-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHIT;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0010396309-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0013451044;HOFFMANN;ALHGR.PA;ALHGR;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HOFFMANN;/en/product/equities/FR0013451044-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHGR;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0013451044-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0014010QE1;HOPIUM;ALHPI.PA;ALHPI;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HOPIUM;/en/product/equities/FR0014010QE1-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHPI;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0014010QE1-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0000065278;HOPSCOTCH GROUPE;ALHOP.PA;ALHOP;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HOPSCOTCH GROUPE;/en/product/equities/FR0000065278-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHOP;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0000065278-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0014007LQ2;HUNYVERS;ALHUN.PA;ALHUN;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HUNYVERS;/en/product/equities/FR0014007LQ2-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHUN;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0014007LQ2-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0014001PM5;HYDROGEN-REFUELING-SOLUTIONS;ALHRS.PA;ALHRS;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;HYDROGEN REFUELING;/en/product/equities/FR0014001PM5-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALHRS;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0014001PM5-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR0005854700;I2S;ALI2S.PA;ALI2S;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;I2S;/en/product/equities/FR0005854700-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALI2S;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR0005854700-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR001400A3Q3;ICAPE HOLDING;ALICA.PA;ALICA;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;ICAPE HOLDING;/en/product/equities/FR001400A3Q3-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALICA;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR001400A3Q3-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
FR00140048X2;IKONISYS;ALIKO.PA;ALIKO;ALXP;France;PEA_PME+INDEX;HIGH_PEA_PME_LIST;SMALL_GROWTH_ACCESS;LOWER_OR_PME;OK;WATCH;65.2;0.4;0.42;52.6;BLOCKED;SHADOW_BLOCKED;NONE;NOT_LOADED;;;;;;;;;;;;;;;;;;;;;NON_OBSERVE;;;;;;;;;;;;;NON_OBSERVE;NON_OBSERVE;;;;NON_OBSERVE;;;;NON_OBSERVE;;NON_OBSERVE;;;;;NON_OBSERVE;;;;;;NON_OBSERVE;INCOMPLETE;UNKNOWN;42.0;40.0;C;PARTIAL;True;V13.1-PEA-ACTIONS-EURONEXT;V13.1-COMITE-COLS;2026-08-05T08:50:44;2026-08-05T08:52:35;ACTION;Europe;Euronext Growth|Euronext Growth Paris;False;False;False;False;False;False;False;True;Euronext_PEA_PME_29Jul2026|Euronext_indices_ETF_Nov2025;2026-07-29;UNKNOWN;MISSING_NO_BULK_SOURCE;;;;;;;;MISSING_NO_SOURCE;;On PEA-PME list and major index;"Structural enrichment from ISIN+index lists only; no live market/fundamental data";2026-07-31;IKONISYS;/en/product/equities/FR00140048X2-ALXP;2026-08-05T08:31:03;NOT_LOADED;;;;France|SMALL_GROWTH_ACCESS|LOWER_OR_PME;;0;18.3493;;;;;NON_OBSERVE;;;;;;;;;;;15.86;0.43;2026-08-05;"Finnhub recommendations (BUY/HOLD/SELL counts) + FRED VIX/curve; price-target often empty on free EU";;;;;;;NON_OBSERVE;;;;;;;;;;;NON_OBSERVE;;;;NON_OBSERVE;2026-08-05T09:04:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-05T09:08:51;2026-08-05T09:14:57;ALIKO;XPAR;Euronext Growth Paris;EXISTING_PAIR_VALIDATED_STRUCTURALLY;95;Existing referential + Euronext segment normalization;/en/product/equities/FR00140048X2-ALXP;NORMALIZED_EXISTING_PAIR;2026-08-06
